Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Revenue_per_Month,Average_Monthly_Charges,Charges_Evolution,Total_Services,Contract_Risk_Score,Payment_Risk_Score,Service_Dependency_Score,Loyalty_Adjusted_Value,Gender_Encoded,Contract_Encoded,Payment Method_Encoded,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Value_Segment_Low,Value_Segment_Medium,Value_Segment_High,Value_Segment_Premium,customer_sentiment,sentiment_encoded,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9
No,Yes,Yes,0.553758003,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,0.676598894,0.886502269,No,0.715903348,0.715903348,-0.833611603,7,1,2,0.88278248,0.817493661,1,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
No,No,No,-0.315918046,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.287184641,-0.019938372,No,0.245023192,0.245023192,1.0955153,3,3,3,0.19141875,0.214987264,0,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,No,No,-0.439481315,Yes,No,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,0.456006919,-0.07472184,No,0.512881393,0.512881393,-1.26971022,4,2,3,0.509454035,0.218883023,1,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.24215508,-1.1616286,2.3648853,0.6333775,-0.06407012,-0.6398494,-0.8291072,-0.52326345,-0.5146029,-0.41203457
No,Yes,Yes,0.687254774,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.829641171,1.038043701,No,0.850980615,0.850980615,-0.3864812,7,1,1,0.88278248,0.948045662,0,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
Yes,No,No,0.674380521,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),0.634225536,0.940403667,No,0.607592923,0.607592923,0.773877938,5,2,1,0.645020411,0.828035275,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
No,Yes,No,-0.110254122,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-0.947211178,-0.442836245,No,-0.979674963,-0.979674963,0.486985408,1,2,2,-0.490545965,-0.651507642,0,1,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
No,No,No,-0.345149111,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-0.958165602,-0.547875045,No,-0.917629172,-0.917629172,-1.074361855,1,1,2,-0.490545965,-0.73279694,0,2,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
No,No,Yes,-0.906122343,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-0.171948777,-0.800974185,No,-0.055115228,-0.055115228,-2.697141003,3,3,1,0,-0.636163797,1,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NEGATIVE,0,-0.22900009,-1.328124,2.3565443,0.44752812,-0.049442723,-0.6548742,-0.6483427,-0.37687686,-0.40474382,-0.530922
No,Yes,Yes,-0.723022973,No,No phone service,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.850478128,-0.818266845,No,-0.857798096,-0.857798096,-0.021687385,0,3,2,-1.287345685,-0.813634957,0,0,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,-0.15001702,-1.123166,2.1309485,0.49132487,-0.23926306,-0.65308636,-0.62313944,-0.19482191,-0.22329828,-0.31301656
No,Yes,No,0.228586573,Yes,No,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),-0.18390664,0.286116629,No,-0.166848137,-0.166848137,-0.410258709,4,2,1,0.19141875,0.146223458,1,1,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,No,Yes,0.262977415,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,-0.116876282,0.332007956,No,-0.122394429,-0.122394429,0.129455181,4,3,3,0.359472591,0.20658338,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
Yes,Yes,No,-0.989731303,Yes,Yes,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.071746948,-0.938185349,No,0.073197256,0.073197256,0,1,3,3,-0.490545965,-0.756214797,1,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NEGATIVE,0,-0.41204393,-1.4112084,2.2288547,0.41954613,-0.09631644,-0.5615057,-0.4986981,-0.6501922,-0.7343766,-0.43941462
Yes,No,No,-0.989731303,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.004549423,-0.949011831,No,0.005501089,0.005501089,0,1,3,2,-0.490545965,-0.777961989,0,0,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NEGATIVE,0,-0.46970683,-1.3796896,2.3073626,0.35873577,0.012513347,-0.5053928,-0.4512338,-0.6255833,-0.51818615,-0.51079327
No,Yes,No,0.674380521,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.364161337,0.843488545,No,0.361163015,0.361163015,0.153493172,7,1,1,0.88278248,0.657346371,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.2044867,0.6997704,-0.6000474,0.25927567,-0.20034611,0.24076413,0.77594614,0.8706671,-0.010814726,0.9306907
No,No,No,-0.628756242,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-0.961156874,-0.748288496,No,-0.887278387,-0.887278387,-1.779675889,1,1,2,-0.490545965,-0.854781253,1,2,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,-0.39289963,-1.2768974,2.0631166,0.57484573,-0.4167269,-0.75686175,-0.4163965,-0.53922606,-0.38041848,-0.549163
Yes,No,No,-0.021185495,Yes,Yes,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),-0.107715898,0.135698456,No,-0.066161503,-0.066161503,-0.965183949,4,3,1,0.19141875,0.114924956,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
Yes,No,No,-0.315918046,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,-0.012744619,-0.128926664,No,-0.093696673,-0.093696673,1.962528607,1,3,3,-0.490545965,0.038459244,1,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,No,No,-0.628756242,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-0.960159605,-0.812274694,No,-0.993186532,-0.993186532,0.493130294,1,2,2,-0.490545965,-0.853790032,1,1,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,-0.39838266,-1.2522413,2.0428352,0.5449493,-0.39839342,-0.7319114,-0.39772925,-0.5619433,-0.3596412,-0.53995156
No,No,No,0.648331552,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.718023288,0.947200986,No,0.679759807,0.679759807,1.076140722,6,1,1,0.76880815,0.870881781,0,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
No,No,Yes,-0.989731303,No,No phone service,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.857340175,-1.141595557,No,-0.865759797,-0.865759797,0,0,3,2,-1.287345685,-1.128653696,0,0,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,-0.22871482,-1.1851767,2.1254277,0.3161612,-0.23446688,-0.6263669,-0.5834848,-0.35830083,-0.32261324,-0.24896955
No,No,No,-0.836928894,Yes,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.127860841,-0.688615114,No,-0.029064723,-0.029064723,3.863673575,5,3,3,0.645020411,-0.381406365,1,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NEGATIVE,0,-0.36865437,-1.3795786,2.4411402,0.4339733,-0.057069693,-0.567706,-0.50236195,-0.6028882,-0.6438646,-0.5018816
No,Yes,No,0.648331552,Yes,Yes,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.271935772,0.785803554,No,0.268655779,0.268655779,0.146261631,3,3,1,0,0.589102481,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,Yes,No,0.674380521,No,No phone service,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),-0.41955934,0.448469375,No,-0.422897272,-0.422897272,0.011003107,4,1,1,0,0.063118,0,2,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,Yes,Yes,0.648331552,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-0.962154322,-0.017896349,No,-0.970036899,-0.970036899,-0.047752798,1,1,2,-0.490545965,-0.530546577,0,2,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
No,No,No,0.345335423,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0.60063044,0.676190945,No,0.59085847,0.59085847,0.352170003,5,3,3,0.645020411,0.703200332,0,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
No,No,No,0.296512848,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0.681890729,0.678550185,No,0.720070688,0.720070688,-0.80612426,6,3,1,0.76880815,0.732585997,1,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
No,No,No,0.392528833,Yes,Yes,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.192821808,0.55932912,No,0.179011942,0.179011942,0.387217864,2,3,1,-0.222876017,0.463181372,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,No,No,0.687254774,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.294356803,0.8245665,No,0.293779628,0.293779628,0.084500131,7,1,1,0.88278248,0.614382261,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NEGATIVE,0,-0.2044867,0.6997704,-0.6000474,0.25927567,-0.20034611,0.24076413,0.77594614,0.8706671,-0.010814726,0.9306907
No,Yes,Yes,0.156973596,Yes,Yes,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0.407009063,0.454747851,No,0.399007065,0.399007065,0.281530642,4,3,3,0.359472591,0.517435083,1,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,Yes,No,0.674380521,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,0.360587002,0.835222463,No,0.341211838,0.341211838,0.551764884,7,1,3,0.88278248,0.65499819,1,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.2044867,0.6997704,-0.6000474,0.25927567,-0.20034611,0.24076413,0.77594614,0.8706671,-0.010814726,0.9306907
No,No,No,0.608472947,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-0.848518789,0.085642281,No,-0.84966564,-0.84966564,-0.155407254,1,1,1,-0.490545965,-0.390107842,0,2,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
No,Yes,No,0.392528833,Yes,No,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0.109777682,0.541686918,No,0.136451811,0.136451811,-0.589957615,5,2,1,0.645020411,0.406843834,1,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NEGATIVE,0,-0.2044867,0.6997704,-0.6000474,0.25927567,-0.20034611,0.24076413,0.77594614,0.8706671,-0.010814726,0.9306907
No,Yes,No,0.020797847,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-0.959162515,-0.341288554,No,-0.954377782,-0.954377782,-0.316652384,1,2,1,-0.490545965,-0.634904191,0,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
No,No,No,0.100476143,Yes,Yes,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,0.271038438,0.362766397,No,0.271010169,0.271010169,0.067722957,2,3,3,0,0.411795653,0,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,Yes,Yes,0.581348639,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,-0.855378895,0.036010817,No,-0.886317091,-0.886317091,0.493963827,1,1,2,-0.490545965,-0.402703012,1,2,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
Yes,Yes,No,0.594967703,Yes,Yes,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.588242081,0.883188469,No,0.616753069,0.616753069,-0.580819388,5,2,1,0.645020411,0.776818341,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
No,No,No,0.329250008,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,0.545721052,0.640363373,No,0.524980811,0.524980811,0.614834551,5,3,2,0.509454035,0.664935034,1,0,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,Yes,Yes,0.621866998,Yes,Yes,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),0.427511701,0.832851925,No,0.430703537,0.430703537,0.012308085,4,1,1,0.359472591,0.684057234,0,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,No,No,0.193276135,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),-0.963151949,-0.247511116,No,-0.960525895,-0.960525895,-0.271972508,1,2,1,-0.490545965,-0.604715091,1,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
No,No,No,-0.375410687,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-0.952187838,-0.595923958,No,-0.954690759,-0.954690759,-0.159191876,1,3,2,-0.490545965,-0.736480358,1,0,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
Yes,No,No,0.467945933,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.55104017,0.754544013,No,0.534758391,0.534758391,0.505683598,4,3,3,0.509454035,0.714913101,1,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
No,No,No,-0.375410687,Yes,No,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),-0.206007219,-0.250710064,No,-0.279442243,-0.279442243,1.71856659,3,2,1,0.19141875,-0.118919942,0,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,Yes,No,-0.315918046,Yes,No,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,-0.266027677,-0.209436656,No,-0.309223525,-0.309223525,0.982093739,3,2,2,0,-0.12705651,1,1,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,Yes,Yes,0.661406842,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.639525997,0.956354012,No,0.677367361,0.677367361,-0.801148416,5,3,3,0.645020411,0.82753121,1,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
Yes,Yes,No,0.687254774,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),0.248592639,0.79823122,No,0.232761203,0.232761203,0.4461238,6,1,1,0.76880815,0.58342168,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NEGATIVE,0,-0.2044867,0.6997704,-0.6000474,0.25927567,-0.20034611,0.24076413,0.77594614,0.8706671,-0.010814726,0.9306907
No,Yes,Yes,-0.133735356,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),0.089866394,0.091078776,No,0.06843328,0.06843328,0.551280159,2,3,1,-0.222876017,0.196966708,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,No,Yes,-0.182380612,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-0.857340175,-0.435201949,No,-0.91484613,-0.91484613,1.078249326,1,3,2,-0.490545965,-0.570608007,1,0,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
No,No,No,0.138424973,Yes,Yes,No,No,Yes,No,No,No,One year,No,Electronic check,-0.266953,0.154769417,No,-0.303264695,-0.303264695,0.819444846,2,2,3,-0.222876017,0.054939928,0,1,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,No,No,0.376969385,No,No phone service,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),-0.568384596,0.152539897,No,-0.592981999,-0.592981999,0.456427836,3,1,1,-0.222876017,-0.136745771,0,2,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,Yes,Yes,0.345335423,No,No phone service,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),-0.76379093,0.007257477,No,-0.767952311,-0.767952311,-0.063659316,1,3,1,-0.827512326,-0.340231646,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,No,Yes,0.376969385,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-0.947211178,-0.158992786,No,-0.971926519,-0.971926519,0.319630695,1,1,1,-0.490545965,-0.551412566,0,2,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
No,Yes,No,0.687254774,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),0.166682662,0.779256399,No,0.189793439,0.189793439,-0.498482992,6,1,1,0.645020411,0.526855059,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,No,Yes,-0.509281283,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),-0.855378895,-0.66537794,No,-0.91194019,-0.91194019,1.058430338,1,3,1,-0.490545965,-0.692201758,1,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,-0.1842562,-1.1003572,2.0563009,0.43886364,-0.2827324,-0.67720866,-0.78109175,-0.40852457,-0.19228232,-0.2784289
No,No,No,-0.260189291,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-0.957168867,-0.494349124,No,-0.924575143,-0.924575143,-0.906046826,1,3,2,-0.490545965,-0.704737245,0,0,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NEGATIVE,0,0.67538846,0.5493585,-0.10491368,0.6183002,-0.3099167,-1.3213812,-1.1170443,0.5725961,0.45100588,1.6607683
No,No,No,-0.546835077,Yes,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.426620661,-0.231460244,No,0.36091401,0.36091401,1.705312931,4,3,3,0.509454035,0.113167901,1,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.38130987,-1.1178784,2.325271,0.420504,-0.21933043,-0.67958283,-0.5823942,-0.5893296,-0.7000324,-0.57744557
No,No,No,-0.906122343,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,0.367735099,-0.733645459,No,0.310359229,0.310359229,1.486560642,3,3,2,0.19141875,-0.424731263,1,0,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.4192977,-1.2112741,2.462708,0.40308133,-0.053532906,-0.5980849,-0.46699274,-0.43567365,-0.5510939,-0.374647
No,Yes,No,0.211050624,Yes,Yes,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0.154051444,0.405000976,No,0.143739543,0.143739543,0.295883876,2,3,1,-0.222876017,0.378057498,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
No,Yes,No,0.648331552,Yes,Yes,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),0.523545636,0.888075099,No,0.521533196,0.521533196,0.151632858,4,2,1,0.509454035,0.752306864,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NEGATIVE,0,-0.7082569,-0.3377057,-1.482751,1.5931457,0.85808265,-0.7745808,1.4795299,0.06541528,-0.090036236,0.77697134
No,No,Yes,-0.260189291,Yes,Yes,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),0.184713316,0.001976118,No,0.14330258,0.14330258,1.055232991,2,3,1,-0.222876017,0.189303156,1,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,POSITIVE,1,-0.8039254,-0.6556216,0.49813226,0.09567271,-1.3547665,-1.4734502,0.19598183,-0.5932262,0.9983024,0.63794804
Yes,Yes,No,-0.473574805,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.002730215,-0.22034699,No,0.102055886,0.102055886,-2.416294304,1,3,3,-0.490545965,-0.055977334,1,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NEGATIVE,0,-0.3725145,-1.3422936,2.1608744,0.476125,0.0897783,-0.59596235,-0.5766087,-0.62381124,-0.52948993,-0.49700743
